instance_id,benchmark,language,file_count_bucket,harness,cond,arm,seed,model,status_taxonomy,legit,resolved,f2p_pass,f2p_total,p2p_pass,p2p_total,cost_usd,total_cost_usd,turns,tokens_total,patch_bytes,modified_files,wall_clock_secs,n_surfaced,first_gold_rank,acc@1,acc@3,acc@5,acc@10,recall@1,recall@3,recall@5,recall@10,n_gold,edit_precision,edit_recall,loc_metric
instance_flipt-io__flipt-b4bb5e13006a729bc0eed8fe6ea18cff54acdacb,pro,go,3+,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,1.622859,2.21404,98,15971,9962,8,673.01,79,1,1,1,1,1,0.1093,0.1676,0.2388,0.3199,8,0.6197,0.7948,agent_targeted_v3
google__gson-2071,polybench,java,1,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,12,12,0.695737,0.531674,19,4897,3344,2,122.35,7,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.499,0.9638,agent_targeted_v3
google__gson-2071,polybench,java,1,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,12,12,0.468833,0.418254,20,4581,2335,2,169.65,14,8,0,0,0,0,0.0,0.0592,0.1246,1.0,1,0.5125,1.0,agent_targeted_v3
google__gson-2071,polybench,java,1,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,12,12,0.74371,0.528413,18,6236,3508,2,139.33,13,12,0,0,0,0,0.0,0.0,0.0,1.0,1,0.5094,1.0,agent_targeted_v3
keras-team__keras-18553,polybench,python,1,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,unresolved,1,0,1,2,81,88,0.350199,0.257009,9,3526,0,1,317.22,10,,0,0,0,0,0.0255,0.0996,0.1175,0.1175,1,,0.0,agent_targeted_v3
keras-team__keras-18553,polybench,python,1,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,unresolved,1,0,1,2,84,88,0.665621,0.929299,37,7631,738,1,258.03,41,31,0,0,0,0,0.0,0.0,0.0,0.0,1,0.017,0.0736,agent_targeted_v3
keras-team__keras-18553,polybench,python,1,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,unresolved,1,0,0,2,45,88,1.248532,1.748743,48,14422,1360,1,417.79,16,11,0,0,0,0,0.0,0.0033,0.0138,0.0138,1,0.0,0.0555,agent_targeted_v3
instance_qutebrowser__qutebrowser-1943fa072ec3df5a87e18a23b0916f134c131016-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24,pro,python,3+,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,unresolved,1,0,0,4,9,14,0.794397,0.966694,23,4024,1944,2,307.41,11,1,1,1,1,1,0.1347,0.4129,0.8242,0.8242,5,0.9516,0.5021,agent_targeted_v3
instance_qutebrowser__qutebrowser-1943fa072ec3df5a87e18a23b0916f134c131016-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24,pro,python,3+,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,unresolved,1,0,2,4,9,14,1.163933,1.325305,35,6859,2758,3,273.15,62,25,0,0,0,0,0.1307,0.1307,0.1307,0.1307,5,1.0,0.7072,agent_targeted_v3
instance_qutebrowser__qutebrowser-1943fa072ec3df5a87e18a23b0916f134c131016-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24,pro,python,3+,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,unresolved,1,0,1,4,10,14,1.460623,2.0972,69,15826,4815,4,672.67,39,2,1,1,1,1,0.1438,0.5104,0.8333,1.0,5,0.981,1.0,agent_targeted_v3
instance_flipt-io__flipt-0b119520afca1cf25c470ff4288c464d4510b944,pro,go,3+,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,1.537932,1.479695,28,17084,15658,3,319.05,18,1,0,0,0,0,0.2911,0.6047,0.9686,1.0,3,0.5761,0.7027,agent_targeted_v3
instance_flipt-io__flipt-0b119520afca1cf25c470ff4288c464d4510b944,pro,go,3+,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,3.738313,7.405064,158,46547,21948,3,535.4,21,2,1,1,1,1,0.2652,0.5295,0.7629,0.7676,3,0.6614,0.5803,agent_targeted_v3
apache__rocketmq-7745,polybench,java,1,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,1.131777,1.024202,39,11885,4095,2,1271.13,26,3,1,1,1,1,0.0,0.0,0.0,0.9848,1,0.5484,1.0,agent_targeted_v3
apache__rocketmq-7745,polybench,java,1,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,1.426752,1.50274,51,12817,4295,2,688.18,30,20,0,0,0,0,0.0,0.0239,0.0712,0.0712,1,0.4294,1.0,agent_targeted_v3
apache__rocketmq-7745,polybench,java,1,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,0.585319,0.703645,16,7289,2996,2,545.41,31,20,0,0,0,0,0.0214,0.0214,0.0303,0.0303,1,0.5768,1.0,agent_targeted_v3
huggingface__transformers-25884,polybench,python,1,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,3,3,0.371758,0.326263,11,3395,608,2,109.76,20,9,0,0,0,1,0.0,0.0073,0.0136,0.9478,1,1.0,0.9631,agent_targeted_v3
huggingface__transformers-25884,polybench,python,1,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,3,3,0.218719,0.240407,11,3207,483,1,51.12,13,1,1,1,1,1,0.9515,1.0,1.0,1.0,1,1.0,0.8538,agent_targeted_v3
huggingface__transformers-25884,polybench,python,1,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,3,3,0.480355,0.371995,14,4620,499,1,139.68,23,1,1,1,1,1,0.9549,0.9877,0.9969,1.0,1,0.9375,0.9729,agent_targeted_v3
instance_internetarchive__openlibrary-1be7de788a444f6255e89c10ef6aa608550604a8-v29f82c9cf21d57b242f8d8b0e541525d259e2d63,pro,python,3+,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,resolved,1,1,6,6,0,0,2.302447,1.597211,36,17275,11151,6,347.95,52,24,0,0,0,0,0.0,0.0,0.0,0.0,4,0.5085,0.7439,agent_targeted_v3
instance_internetarchive__openlibrary-1be7de788a444f6255e89c10ef6aa608550604a8-v29f82c9cf21d57b242f8d8b0e541525d259e2d63,pro,python,3+,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,resolved,1,1,6,6,0,0,2.117355,1.920794,36,18439,4779,5,445.54,55,18,0,0,0,0,0.0381,0.0626,0.0626,0.0626,4,0.5141,0.511,agent_targeted_v3
instance_internetarchive__openlibrary-1be7de788a444f6255e89c10ef6aa608550604a8-v29f82c9cf21d57b242f8d8b0e541525d259e2d63,pro,python,3+,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,git_history_leak,0,0,0,6,0,0,0.982148,0.752627,22,4514,0,1,78.13,36,2,0,1,1,1,0.0,0.5,0.5,1.0,4,,0.0,agent_targeted_v3
instance_future-architect__vuls-8659668177f1feb65963db7a967347a79c5f9c40,pro,go,3+,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,unresolved,1,0,12,15,0,0,0.967325,0.959876,25,8691,10052,3,207.07,18,1,1,1,1,1,0.2315,0.3989,0.5113,0.5113,4,0.5883,0.447,agent_targeted_v3
instance_future-architect__vuls-8659668177f1feb65963db7a967347a79c5f9c40,pro,go,3+,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,unresolved,1,0,1,15,0,0,0.556084,1.030572,30,10738,11287,4,242.61,12,1,1,1,1,1,0.3472,0.4928,0.5422,0.5422,4,0.5901,0.5253,agent_targeted_v3
instance_future-architect__vuls-8659668177f1feb65963db7a967347a79c5f9c40,pro,go,3+,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,unresolved,1,0,4,15,0,0,1.241326,1.47171,21,22226,15039,3,445.79,9,1,1,1,1,1,0.2663,0.3565,0.454,0.4594,4,0.6563,0.5237,agent_targeted_v3
apache__rocketmq-7426,polybench,java,1,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,unresolved,1,0,3,4,0,0,1.294776,1.192524,25,11709,11618,2,380.57,16,1,0,0,0,0,0.9741,0.9814,0.9954,0.9954,1,0.532,0.9767,agent_targeted_v3
apache__rocketmq-7426,polybench,java,1,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,unresolved,1,0,3,4,0,0,0.66135,0.6331,19,5607,5053,2,278.0,22,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.5057,1.0,agent_targeted_v3
apache__rocketmq-7426,polybench,java,1,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,unresolved,1,0,0,4,0,0,0.479192,0.574821,11,2992,2208,1,109.42,16,1,0,0,0,0,0.9382,1.0,1.0,1.0,1,1.0,1.0,agent_targeted_v3
keras-team__keras-19636,polybench,python,1,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,28,28,1.598968,0.929144,43,8666,3960,2,372.48,39,3,0,1,1,1,0.0205,0.4325,0.9575,1.0,1,0.544,1.0,agent_targeted_v3
keras-team__keras-19636,polybench,python,1,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,28,28,0.720455,0.758594,29,9784,3027,2,202.52,32,9,1,1,1,1,0.0,0.0,0.0,0.9391,1,0.392,1.0,agent_targeted_v3
keras-team__keras-19636,polybench,python,1,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,28,28,0.866095,1.021959,34,10336,2708,2,230.8,37,1,1,1,1,1,0.8589,0.9018,0.9621,0.9648,1,0.5061,0.9114,agent_targeted_v3
instance_ansible__ansible-185d41031660a676c43fbb781cd1335902024bfe-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,pro,python,2,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,unresolved,1,0,0,2,11,27,0.461338,0.491948,16,5869,8004,1,102.5,21,1,1,1,1,1,0.3395,0.3395,0.3395,0.3395,3,1.0,0.3823,agent_targeted_v3
instance_ansible__ansible-185d41031660a676c43fbb781cd1335902024bfe-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,pro,python,2,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,unresolved,1,0,1,2,11,27,0.470421,0.356104,14,6209,8162,1,83.68,47,15,0,0,0,0,0.0811,0.0811,0.0811,0.0811,3,0.9641,0.3424,agent_targeted_v3
instance_ansible__ansible-185d41031660a676c43fbb781cd1335902024bfe-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,pro,python,2,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,unresolved,1,0,1,2,23,27,0.570375,0.621257,23,6594,6875,1,137.41,25,19,0,0,0,0,0.1034,0.1034,0.1034,0.1034,3,0.9652,0.3159,agent_targeted_v3
instance_gravitational__teleport-1b08e7d0dbe68fe530a0f08ad408ec198b7c53fc-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,pro,go,1,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,unresolved,1,0,1,2,2,13,0.755136,0.787148,20,9314,2646,2,276.08,12,1,1,1,1,1,0.8924,0.9522,0.9712,1.0,1,0.4535,1.0,agent_targeted_v3
instance_gravitational__teleport-1b08e7d0dbe68fe530a0f08ad408ec198b7c53fc-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,pro,go,1,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,unresolved,1,0,1,2,12,13,1.355098,1.037336,32,12459,3456,2,540.31,23,2,0,1,1,1,0.0,0.5811,1.0,1.0,1,0.5859,1.0,agent_targeted_v3
instance_gravitational__teleport-1b08e7d0dbe68fe530a0f08ad408ec198b7c53fc-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,pro,go,1,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,unresolved,1,0,0,2,0,13,1.48721,1.365647,27,17191,4390,2,420.2,21,2,0,1,1,1,0.0,0.4866,1.0,1.0,1,0.5312,1.0,agent_targeted_v3
trinodb__trino-1512,polybench,java,1,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,resolved,1,1,2,2,46,46,1.48316,1.126805,38,13622,4654,1,361.43,6,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.971,1.0,agent_targeted_v3
huggingface__transformers-28115,polybench,python,2,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,unresolved,1,0,0,1,48,83,0.164194,0.218552,12,2170,1502,1,85.16,10,1,1,1,1,1,0.5954,0.5954,0.5954,0.5954,2,1.0,0.4506,agent_targeted_v3
huggingface__transformers-28115,polybench,python,2,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,unresolved,1,0,0,1,42,83,0.250529,0.267351,9,2978,2097,1,120.83,8,2,1,1,1,1,0.668,0.668,0.668,0.668,2,1.0,0.5165,agent_targeted_v3
huggingface__transformers-28115,polybench,python,2,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,unresolved,1,0,0,1,56,83,0.799651,0.796498,25,11787,1479,1,178.59,15,2,1,1,1,1,0.4903,0.7559,1.0,1.0,2,0.9261,0.5516,agent_targeted_v3
instance_ansible__ansible-5640093f1ca63fd6af231cc8a7fb7d40e1907b8c-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,pro,python,3+,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,resolved,1,1,4,4,0,0,1.024975,1.246033,37,13614,9782,4,152.7,25,5,1,1,1,1,0.0382,0.0382,0.0382,0.8336,5,0.739,0.5523,agent_targeted_v3
instance_ansible__ansible-5640093f1ca63fd6af231cc8a7fb7d40e1907b8c-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,pro,python,3+,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,resolved,1,1,4,4,0,0,0.813214,1.339324,42,10692,10509,2,247.55,50,6,0,0,0,1,0.003,0.0316,0.0979,0.7747,5,1.0,0.5988,agent_targeted_v3
instance_ansible__ansible-5640093f1ca63fd6af231cc8a7fb7d40e1907b8c-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,pro,python,3+,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,unresolved,1,0,3,4,0,0,3.421657,2.221992,56,32451,12349,5,486.87,81,1,1,1,1,1,0.2258,0.523,0.8077,0.8077,5,0.7402,0.6061,agent_targeted_v3
instance_navidrome__navidrome-6c6223f2f9db2c8c253e0d40a192e3519c9037d1,pro,go,1,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,0.326931,0.407459,18,3056,1228,2,285.61,7,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.5071,0.9025,agent_targeted_v3
instance_navidrome__navidrome-6c6223f2f9db2c8c253e0d40a192e3519c9037d1,pro,go,1,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,0.406001,0.52534,20,6246,2150,2,277.95,16,3,0,1,1,1,0.1385,0.6072,1.0,1.0,1,0.5474,1.0,agent_targeted_v3
instance_navidrome__navidrome-6c6223f2f9db2c8c253e0d40a192e3519c9037d1,pro,go,1,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,0.756799,0.713667,25,9828,2005,2,322.12,15,12,0,0,0,1,0.0,0.0328,0.0699,1.0,1,0.4186,1.0,agent_targeted_v3
google__gson-2167,polybench,java,2,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,unresolved,1,0,2,31,0,0,0.459394,0.558095,21,7017,3490,2,230.31,30,12,1,1,1,1,0.0,0.0373,0.0373,0.0535,2,0.577,0.4197,agent_targeted_v3
google__gson-2167,polybench,java,2,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,unresolved,1,0,17,31,0,0,0.396372,0.430027,16,5624,6336,2,153.78,7,2,1,1,1,1,0.4762,0.7022,0.9116,1.0,2,0.6786,0.3835,agent_targeted_v3
google__gson-2167,polybench,java,2,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,unresolved,1,0,22,31,0,0,1.087365,1.046008,32,9123,4661,2,319.66,31,22,0,0,0,0,0.0,0.0,0.0,0.0366,2,0.4927,0.5346,agent_targeted_v3
huggingface__transformers-16198,polybench,python,1,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,103,103,0.531808,0.459486,18,7692,2215,1,79.62,14,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.9829,1.0,agent_targeted_v3
huggingface__transformers-16198,polybench,python,1,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,103,103,1.066497,0.962561,30,12209,5208,2,193.64,29,13,1,1,1,1,0.0,0.0,0.0,0.8329,1,0.4641,0.9564,agent_targeted_v3
huggingface__transformers-16198,polybench,python,1,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,103,103,0.45982,0.542909,15,5849,3281,1,115.63,63,4,0,0,0,1,0.0452,0.0452,0.0452,1.0,1,0.9551,1.0,agent_targeted_v3
instance_internetarchive__openlibrary-fad4a40acf5ff5f06cd7441a5c7baf41a7d81fe4-vfa6ff903cb27f336e17654595dd900fa943dcd91,pro,python,2,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,resolved,1,1,41,41,1,1,0.476575,0.599291,22,12865,6067,3,273.25,19,1,0,0,0,0,0.5627,0.5627,0.5627,1.0,2,0.5869,0.9921,agent_targeted_v3
instance_internetarchive__openlibrary-fad4a40acf5ff5f06cd7441a5c7baf41a7d81fe4-vfa6ff903cb27f336e17654595dd900fa943dcd91,pro,python,2,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,resolved,1,1,41,41,1,1,0.505403,0.656004,21,9637,7528,2,242.72,20,1,1,1,1,1,0.4204,0.6513,1.0,1.0,2,0.5134,0.5196,agent_targeted_v3
instance_internetarchive__openlibrary-fad4a40acf5ff5f06cd7441a5c7baf41a7d81fe4-vfa6ff903cb27f336e17654595dd900fa943dcd91,pro,python,2,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,resolved,1,1,41,41,1,1,0.468769,0.661997,16,8928,6628,2,102.61,37,2,1,1,1,1,0.4501,0.4705,0.4705,0.9513,2,0.5311,0.4228,agent_targeted_v3
instance_navidrome__navidrome-1e96b858a91c640fe64e84c5e5ad8cc0954ea38d,pro,go,1,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,0.860093,0.885472,21,7019,4811,2,235.73,23,1,1,1,1,1,0.9793,1.0,1.0,1.0,1,0.506,1.0,agent_targeted_v3
instance_navidrome__navidrome-1e96b858a91c640fe64e84c5e5ad8cc0954ea38d,pro,go,1,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,1.294922,1.507512,36,13686,5947,2,282.34,64,15,0,0,0,0,0.1689,0.1689,0.1689,0.1689,1,0.4168,0.9006,agent_targeted_v3
instance_navidrome__navidrome-1e96b858a91c640fe64e84c5e5ad8cc0954ea38d,pro,go,1,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,1.814676,1.181261,48,17607,8333,2,329.67,30,3,0,1,1,1,0.0331,0.5266,0.9558,0.9558,1,0.5082,0.9848,agent_targeted_v3
huggingface__transformers-7075,polybench,python,3+,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,unresolved,1,0,10,11,0,0,1.201356,1.011589,34,14410,29517,11,403.33,45,1,1,1,1,1,0.1852,0.1852,0.1852,0.2899,8,0.7375,0.8081,agent_targeted_v3
huggingface__transformers-7075,polybench,python,3+,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,unresolved,1,0,1,11,0,0,1.153187,1.445275,43,9612,24476,8,267.78,37,1,1,1,1,1,0.2389,0.2389,0.2389,0.2771,8,0.8272,0.7305,agent_targeted_v3
instance_internetarchive__openlibrary-7edd1ef09d91fe0b435707633c5cc9af41dedddf-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,pro,python,2,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,unresolved,1,0,0,2,0,0,0.833999,1.321627,42,10521,10844,2,367.68,27,1,1,1,1,1,0.4976,0.78,1.0,1.0,2,0.5986,0.4784,agent_targeted_v3
instance_internetarchive__openlibrary-7edd1ef09d91fe0b435707633c5cc9af41dedddf-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,pro,python,2,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,unresolved,1,0,1,2,0,0,2.064093,1.821601,59,18197,14992,2,623.02,45,14,0,0,0,0,0.0105,0.0734,0.0734,0.0734,2,0.5335,0.5874,agent_targeted_v3
instance_internetarchive__openlibrary-7edd1ef09d91fe0b435707633c5cc9af41dedddf-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,pro,python,2,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,unresolved,1,0,1,2,0,0,1.05793,0.927598,24,14253,13399,2,467.18,12,1,1,1,1,1,0.5491,0.7003,0.9351,0.9663,2,0.5568,0.5134,agent_targeted_v3
instance_gravitational__teleport-b1bcd8b90c474a35bb11cc3ef4cc8941e1f8eab2-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,pro,go,1,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,resolved,1,1,2,2,1,1,0.806414,0.822534,23,12101,5968,2,369.45,15,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.5733,0.8793,agent_targeted_v3
instance_gravitational__teleport-b1bcd8b90c474a35bb11cc3ef4cc8941e1f8eab2-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,pro,go,1,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,unresolved,1,0,0,2,0,1,0.994653,1.187098,38,13048,15052,2,308.37,32,22,0,0,0,0,0.0,0.0011,0.0011,0.1647,1,0.4396,1.0,agent_targeted_v3
instance_gravitational__teleport-b1bcd8b90c474a35bb11cc3ef4cc8941e1f8eab2-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,pro,go,1,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,unresolved,1,0,0,2,0,1,0.702435,0.711742,13,11704,3484,2,146.87,15,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.5027,0.9,agent_targeted_v3
apache__rocketmq-4122,polybench,java,2,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,2.934449,4.34349,68,21010,4501,2,516.18,42,1,1,1,1,1,0.5123,0.7855,1.0,1.0,2,0.4657,0.4682,agent_targeted_v3
apache__rocketmq-4122,polybench,java,2,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,3.70714,6.852115,98,27899,5439,1,274.85,19,2,1,1,1,1,0.0094,0.5279,1.0,1.0,2,1.0,0.5225,agent_targeted_v3
apache__rocketmq-4122,polybench,java,2,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,1.128554,2.436519,44,8821,3782,4,369.56,33,9,0,0,0,1,0.0,0.0866,0.1392,0.9477,2,0.1832,0.5398,agent_targeted_v3
instance_flipt-io__flipt-0b119520afca1cf25c470ff4288c464d4510b944,pro,go,3+,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,1.91725,3.032307,50,17248,13138,2,471.23,51,5,0,0,0,1,0.2087,0.2087,0.2087,0.2118,3,1.0,0.6031,agent_targeted_v3
apache__dubbo-8414,polybench,java,3+,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,1.200924,1.296511,52,13879,6641,2,358.82,24,1,1,1,1,1,0.2573,0.434,0.5961,0.5961,4,0.5044,0.2229,agent_targeted_v3
apache__dubbo-8414,polybench,java,3+,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,3.852026,3.009427,83,22195,10187,4,1387.43,43,17,0,0,0,0,0.0408,0.0408,0.0408,0.0537,4,0.6406,0.5402,agent_targeted_v3
apache__dubbo-8414,polybench,java,3+,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,1.442658,1.511595,39,10688,4037,1,546.27,30,2,0,1,1,1,0.0854,0.444,0.8006,0.8006,4,0.9718,0.2591,agent_targeted_v3
apache__rocketmq-7563,polybench,java,2,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,unresolved,1,0,1,5,0,0,1.959593,2.11843,49,13552,2711,3,449.2,30,2,0,0,0,1,0.0693,0.0693,0.0693,0.458,2,0.0705,0.0305,agent_targeted_v3
apache__rocketmq-7563,polybench,java,2,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,unresolved,1,0,4,5,0,0,4.819845,5.583319,99,38298,2147,1,1147.54,127,9,0,0,1,1,0.0,0.2502,0.5933,0.6691,2,0.9778,0.641,agent_targeted_v3
apache__rocketmq-7563,polybench,java,2,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,unresolved,1,0,4,5,0,0,1.872233,1.326789,36,19884,2618,1,456.03,19,1,1,1,1,1,0.4201,0.4944,0.5303,0.5506,2,1.0,0.4421,agent_targeted_v3
apache__rocketmq-7420,polybench,java,2,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,0.153995,0.108516,13,2218,2969,3,61.5,6,1,1,1,1,1,0.5458,0.7446,0.9565,1.0,2,0.683,0.9741,agent_targeted_v3
apache__rocketmq-7420,polybench,java,2,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,0.153975,0.137057,8,1515,2362,3,56.3,8,1,1,1,1,1,0.4636,0.7495,0.9391,1.0,2,0.4955,0.9166,agent_targeted_v3
apache__rocketmq-7420,polybench,java,2,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,0.145427,0.220183,16,3439,3446,4,42.11,6,2,0,1,1,1,0.0,0.4943,1.0,1.0,2,0.6708,1.0,agent_targeted_v3
apache__dubbo-3622,polybench,java,1,supercoder,on,SC-ON,1,anthropic/claude-opus-4-7,unresolved,1,0,1,2,0,0,0.670217,0.352549,25,6166,2314,1,274.54,17,1,1,1,1,1,0.9589,0.9589,1.0,1.0,1,1.0,0.9119,agent_targeted_v3
apache__dubbo-3622,polybench,java,1,supercoder,off,SC-OFF,1,anthropic/claude-opus-4-7,unresolved,1,0,1,2,0,0,1.413892,1.29827,65,18440,1947,1,889.87,58,2,1,1,1,1,0.986,0.986,0.986,1.0,1,0.8921,0.9699,agent_targeted_v3
apache__dubbo-3622,polybench,java,1,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,unresolved,1,0,1,2,0,0,2.502846,2.165564,49,25482,10116,6,708.57,60,2,0,1,1,1,0.0,0.4241,0.9679,0.9753,1,0.2409,1.0,agent_targeted_v3
huggingface__transformers-7075,polybench,python,3+,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,unresolved,1,0,5,11,0,0,1.254133,1.963893,46,14011,28232,7,287.98,33,1,1,1,1,1,0.1397,0.1635,0.3001,0.4007,8,0.7578,0.7802,agent_targeted_v3
apache__rocketmq-7655,polybench,java,1,opencode,l1,OpenCode,1,anthropic/claude-opus-4-7,resolved,1,1,1,1,1,1,1.401544,1.078486,33,14677,2904,2,608.04,39,1,1,1,1,1,0.8081,0.9336,1.0,1.0,1,0.446,0.9746,agent_targeted_v3
